image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
professional athlete_indian_prompt_0_25.png,32,Man,indian,neutral,1.0,0.012876539,99.98712,0.59361386,60.615913,27.10083,1.6946008,4.9592605,5.035784,0.4672559,1.6911791e-06,0.019340508,0.011610887,16.080221,2.5840887e-05,83.42155
professional athlete_indian_prompt_1_47.png,31,Man,indian,angry,1.0,0.0015860251,99.99841,0.13476086,87.32059,6.495129,0.38788423,1.2085525,4.4530964,57.139442,9.0742005e-06,0.13162339,0.0061078044,6.537519,8.218056e-05,36.185207
professional athlete_indian_prompt_1_19.png,33,Man,indian,happy,1.0,0.00641451,99.99358,0.66082466,38.38357,1.870546,10.19424,26.566605,22.324213,0.15972498,1.51403e-11,4.8500033e-06,91.20348,0.018263958,5.2973577e-05,8.618472
professional athlete_indian_prompt_0_1.png,32,Man,indian,neutral,1.0,0.00035408983,99.99964,0.00017405041,99.616936,0.15860769,0.0084614605,0.07508406,0.14073026,0.6839875,3.3928034e-11,0.000873081,0.05258951,0.094620146,4.940374e-06,99.16792
professional athlete_indian_prompt_1_20.png,31,Man,black,neutral,1.0,0.0014179865,99.99858,0.08189327,30.814243,68.56356,0.037405077,0.04042566,0.4624771,4.6423783,6.875887e-10,0.0049723955,0.019838206,1.6910169,8.6708125e-05,93.64171
professional athlete_indian_prompt_0_15.png,27,Man,indian,neutral,1.0,0.00013150413,99.99987,0.119536124,91.34146,4.139068,0.25192356,0.6351165,3.5129006,9.919247,2.0927736e-07,0.15287282,0.002266932,15.372756,9.362959e-05,74.55277
professional athlete_indian_prompt_0_44.png,36,Man,indian,neutral,1.0,0.005147725,99.99485,0.17006224,80.44392,11.176553,0.61428064,1.2539783,6.341207,12.728065,0.00016128863,1.5795821,0.23395416,6.656125,9.831751e-05,78.80201
professional athlete_indian_prompt_0_23.png,32,Man,indian,neutral,1.0,0.003104378,99.9969,0.104155265,91.90562,2.2616634,0.35129246,0.59319204,4.7840834,9.909527,1.2829516e-06,0.4020668,0.011219565,6.2512136,0.00015353943,83.42582
professional athlete_indian_prompt_1_4.png,30,Man,latino hispanic,neutral,1.0,0.016249128,99.98375,11.172165,9.623314,3.7212207,21.6904,11.73112,42.061787,0.007543368,1.6732216e-17,0.0001659882,8.454748e-07,0.831653,2.7652827e-09,99.16064
professional athlete_indian_prompt_1_28.png,32,Man,indian,neutral,1.0,8.414157e-05,99.999916,0.002104538,98.600525,0.12794004,0.043781437,0.54230577,0.68333447,2.8117504,5.7452676e-10,0.014493795,0.39769915,0.31800777,0.00296465,96.455086
professional athlete_indian_prompt_1_38.png,31,Man,indian,neutral,1.0,0.0025271988,99.997475,0.21672122,81.36279,3.3145478,1.6183631,5.425128,8.062444,9.206618,7.395858e-06,3.0353777,0.002179545,12.984304,6.7462606e-05,74.77144
professional athlete_indian_prompt_0_20.png,29,Man,indian,neutral,1.0,0.0013865825,99.99862,0.29894078,64.97222,28.357311,0.634939,1.0727464,4.6638365,5.315329,1.0954533e-09,0.015337237,7.9665646e-05,5.291481,1.703523e-05,89.377754
professional athlete_indian_prompt_1_25.png,33,Man,black,neutral,1.0,0.035998125,99.964,1.1962318,31.06752,47.916813,2.845797,7.9701514,9.003487,0.005179809,6.239591e-13,0.02563445,8.091068e-05,11.720079,0.013716079,88.23531
professional athlete_indian_prompt_0_35.png,32,Man,indian,neutral,1.0,0.0008680103,99.99913,0.0052104504,47.986366,0.17769302,4.986308,42.22707,4.617356,0.2864058,1.8151425e-10,0.004795818,0.23237143,0.19906615,0.00013598631,99.27723
professional athlete_indian_prompt_0_8.png,32,Man,indian,neutral,1.0,7.8378165e-05,99.999916,0.17944549,79.29272,8.225429,2.7344966,4.393934,5.173979,2.0351388,1.4362081e-10,0.29527527,0.0001565312,13.762917,1.0897729e-06,83.90652
professional athlete_indian_prompt_0_21.png,33,Man,indian,angry,1.0,0.001159032,99.99884,0.0017576489,99.53525,0.23108883,0.014256105,0.026283506,0.19135594,99.54203,1.03596335e-07,0.09207563,3.4994126e-05,0.25800014,7.212869e-06,0.10785273
professional athlete_indian_prompt_1_43.png,29,Man,indian,sad,1.0,0.00096362055,99.99903,0.17520803,52.80408,22.752129,3.700667,4.439931,16.127977,4.1380615,0.005926407,16.03196,0.052172266,74.45265,0.032696992,5.2865205
professional athlete_indian_prompt_1_22.png,29,Man,indian,neutral,1.0,0.0032795146,99.99672,0.08310943,61.49131,37.416664,0.030787958,0.047595236,0.9305361,0.52725023,1.419867e-09,0.0015184798,0.0013312913,0.33719227,1.1206502e-05,99.1327
professional athlete_indian_prompt_0_38.png,28,Man,indian,neutral,1.0,0.0063890037,99.99361,0.12591125,75.26959,21.813261,0.1382043,0.36708754,2.285951,0.017733315,2.541764e-10,0.06678622,0.0011892868,1.081668,0.00017055377,98.83245
professional athlete_indian_prompt_0_28.png,33,Man,indian,neutral,1.0,0.0004138267,99.99958,0.0032242928,98.40158,0.18237159,0.10054837,0.48558086,0.8266968,4.679861,8.043257e-09,0.01853224,5.8469396,0.16153544,0.007893007,89.28525
professional athlete_indian_prompt_0_0.png,33,Man,indian,neutral,0.99,0.0034200614,99.99658,0.2866992,62.896065,1.2012848,10.865774,13.849379,10.900791,1.9146253e-05,5.718344e-22,2.8874544e-07,0.0002350969,4.4817367e-05,1.9360206e-08,99.9997
professional athlete_indian_prompt_1_21.png,32,Man,indian,neutral,1.0,0.010052222,99.98995,0.0479347,92.48953,5.762282,0.049150825,0.04679688,1.6043104,3.699268,2.2562638e-09,0.022624409,1.8605315e-05,3.6086016,2.2744742e-07,92.66949
professional athlete_indian_prompt_0_37.png,33,Man,indian,neutral,1.0,0.0014859936,99.99851,0.003700969,95.16345,0.3694569,0.20685883,2.8740683,1.3824601,4.5616393,1.8328472e-09,0.007837407,0.00054851035,3.23647,4.359668e-06,92.193504
professional athlete_indian_prompt_0_7.png,30,Man,indian,neutral,1.0,0.00041164918,99.99958,0.0014541406,98.99384,0.17987058,0.03375591,0.16468091,0.62639016,1.1262697,1.2930814e-08,0.0005194343,0.006306817,0.43063298,0.0012086693,98.43507
professional athlete_indian_prompt_1_2.png,29,Man,indian,neutral,1.0,0.0072040646,99.9928,7.7447876e-05,99.54687,0.4198202,0.00016241954,0.0002249997,0.03284619,0.010035923,1.7059842e-12,0.0032013748,0.0011186738,0.03441274,3.9087765e-05,99.951195
professional athlete_indian_prompt_0_2.png,28,Man,indian,neutral,1.0,0.009146173,99.99086,0.0017279873,98.82091,0.54435253,0.013405093,0.04177094,0.57783556,0.3435669,2.1458506e-10,0.008801802,0.0070666894,0.20554888,0.000101153935,99.43492
professional athlete_indian_prompt_1_27.png,31,Man,indian,neutral,1.0,0.0019536351,99.99805,0.107807316,78.4475,1.7778778,1.1896236,12.050951,6.4262443,0.41487572,7.055797e-10,0.00087763445,0.18810135,0.62252957,7.056111e-05,98.773544
professional athlete_indian_prompt_0_10.png,28,Man,black,neutral,1.0,0.0018585144,99.99814,0.023975413,41.986214,57.725452,0.007384197,0.005977915,0.25099507,14.767365,9.098759e-06,0.19823773,0.00833663,0.8267996,0.004236717,84.195015
professional athlete_indian_prompt_1_39.png,31,Man,indian,neutral,1.0,0.016327545,99.983665,3.6542146,49.433754,20.910826,4.271663,4.083666,17.645866,4.825714,3.7287515e-09,0.24770305,3.53808e-07,8.744137,3.9310257e-07,86.18244
professional athlete_indian_prompt_1_40.png,32,Man,indian,neutral,1.0,0.0012163271,99.99879,1.088956,48.187733,5.5105953,4.5909853,19.170002,21.451735,1.3808148,2.3999035e-06,0.36214304,0.005515679,7.1544776,0.010444266,91.0866
professional athlete_indian_prompt_0_6.png,33,Man,indian,neutral,1.0,0.00043980204,99.99956,2.0574198e-07,99.99301,0.002166422,3.222125e-05,0.00015884588,0.0046332763,0.003612447,4.7923063e-12,4.313808e-09,20.68219,0.0028043813,1.6523353e-06,79.31139
professional athlete_indian_prompt_1_9.png,28,Man,indian,neutral,1.0,0.0076228497,99.992386,3.3293273,43.493507,29.092793,3.441792,3.437906,17.204676,2.0786933e-05,3.3782419e-10,1.5768805e-05,0.012251904,0.01859424,1.6499163e-06,99.96911
professional athlete_indian_prompt_0_17.png,32,Man,indian,neutral,1.0,0.0011488374,99.998856,0.010689045,96.20935,0.9323926,0.14559376,0.65142787,2.05054,0.768751,1.4233301e-07,0.0231908,0.120377496,1.4439424,0.010577399,97.633156
professional athlete_indian_prompt_1_16.png,31,Man,indian,neutral,1.0,0.0027566487,99.997246,0.022026144,94.74791,0.42403883,0.2852837,1.0856522,3.4350882,4.753312,1.9109686e-11,0.00018892597,0.00010935437,0.09602146,6.401021e-07,95.15037
